query_id,query,url,organic_rank,domain_rating,page_authority,word_count,has_schema,num_lists_tables,has_faq,query_url_similarity,passage_match_score,content_freshness_days,num_entities_matched,readability_score,is_https,domain_citation_rate,is_forum,is_video,content_type,cited
q0152,local seo for small business,https://example0152.com/page-4,12,54.1,74.2,2772,0,1,0,0.486,0.804,99,8,56.9,1,0.289,0,0,informational,0
q0152,local seo for small business,https://example0152.com/page-5,4,87.6,74.5,2079,0,1,1,0.586,0.569,92,5,38.1,1,0.41,0,0,informational,0
q0152,local seo for small business,https://example0152.com/page-6,11,73.1,80.4,1547,0,2,0,0.648,0.761,100,12,79.0,1,0.297,1,0,informational,0
q0152,local seo for small business,https://example0152.com/page-7,7,64.2,54.4,1474,1,5,1,0.758,0.679,88,10,55.2,1,0.287,0,0,transactional,1
q0152,local seo for small business,https://example0152.com/page-8,14,66.0,55.0,1229,0,3,1,0.392,0.48,92,9,50.3,1,0.272,0,0,informational,0
q0152,local seo for small business,https://example0152.com/page-9,10,63.6,60.4,1327,1,2,0,0.343,0.208,97,7,58.8,1,0.315,0,0,transactional,0
q0152,local seo for small business,https://example0152.com/page-10,11,50.9,55.1,1561,0,2,0,0.607,0.706,105,12,67.1,1,0.131,0,0,transactional,0
q0152,local seo for small business,https://example0152.com/page-11,11,58.2,62.8,2278,0,2,1,0.539,0.913,96,7,58.0,1,0.144,0,0,informational,0
q0152,local seo for small business,https://example0152.com/page-12,5,90.3,89.3,2212,0,8,0,0.666,0.503,71,8,82.4,1,0.351,0,1,informational,0
q0152,local seo for small business,https://example0152.com/page-13,20,53.4,44.9,1048,1,0,0,0.431,0.082,119,3,49.4,1,0.194,0,0,transactional,0
q0152,local seo for small business,https://example0152.com/page-14,9,62.0,60.9,998,1,3,0,0.773,0.682,88,18,53.4,1,0.321,0,0,commercial,1
q0152,local seo for small business,https://example0152.com/page-15,16,54.0,39.5,901,0,1,0,0.496,0.541,109,9,57.0,1,0.22,0,0,informational,0
q0152,local seo for small business,https://example0152.com/page-16,6,60.0,66.8,1930,1,5,0,0.591,0.605,83,7,62.9,1,0.332,0,1,informational,0
q0152,local seo for small business,https://example0152.com/page-17,17,68.0,64.9,1584,1,1,1,0.119,0.056,117,4,67.6,1,0.27,1,0,transactional,0
q0152,local seo for small business,https://example0152.com/page-18,11,66.4,75.2,2033,0,2,1,0.561,0.722,103,10,69.9,1,0.491,0,0,commercial,0
q0152,local seo for small business,https://example0152.com/page-19,10,65.3,57.5,2239,1,5,1,0.598,0.53,91,8,56.7,1,0.289,0,1,informational,0
q0152,local seo for small business,https://example0152.com/page-20,4,81.4,85.7,1360,1,4,0,0.675,0.807,73,7,47.5,1,0.407,0,0,informational,0
q0152,local seo for small business,https://example0152.com/page-21,17,62.4,48.2,949,1,1,0,0.254,0.198,110,3,65.3,1,0.247,0,0,commercial,0
q0152,local seo for small business,https://example0152.com/page-22,9,47.3,58.1,1903,1,0,1,0.483,0.348,108,10,42.3,1,0.204,1,0,commercial,0
q0153,what is a service area business,https://example0153.com/page-0,6,64.6,65.9,1390,1,2,1,0.691,0.64,96,5,87.2,1,0.242,0,0,informational,0
q0153,what is a service area business,https://example0153.com/page-1,9,83.0,94.2,1385,1,8,1,0.831,0.674,85,12,57.1,1,0.401,0,0,transactional,1
q0153,what is a service area business,https://example0153.com/page-2,13,61.9,66.1,1857,1,3,1,0.482,0.503,112,6,63.7,1,0.322,0,1,transactional,1
q0153,what is a service area business,https://example0153.com/page-3,13,49.0,58.1,1735,0,4,0,0.597,0.591,112,7,68.3,1,0.255,0,0,commercial,0
q0153,what is a service area business,https://example0153.com/page-4,5,85.6,89.5,2297,0,4,1,0.631,0.625,94,8,90.8,0,0.253,0,0,informational,0
q0153,what is a service area business,https://example0153.com/page-5,17,28.7,36.8,1194,0,3,1,0.376,0.213,131,11,60.1,1,0.246,0,0,informational,0
q0153,what is a service area business,https://example0153.com/page-6,13,48.4,34.5,609,0,2,1,0.405,0.586,114,4,57.2,1,0.268,0,0,informational,1
q0153,what is a service area business,https://example0153.com/page-7,18,62.9,76.0,774,1,1,0,0.389,0.299,120,6,47.3,1,0.336,0,0,commercial,0
q0153,what is a service area business,https://example0153.com/page-8,20,81.6,88.0,443,0,0,1,0.213,0.428,133,4,45.3,1,0.497,0,0,commercial,0
q0153,what is a service area business,https://example0153.com/page-9,16,35.5,44.9,956,1,0,0,0.316,0.058,118,5,59.5,1,0.185,0,0,informational,0
q0153,what is a service area business,https://example0153.com/page-10,1,66.9,67.9,1385,1,3,1,0.538,0.667,99,5,60.3,1,0.371,0,0,informational,1
q0153,what is a service area business,https://example0153.com/page-11,15,18.9,23.2,978,0,0,0,0.437,0.511,133,8,55.4,1,0.187,0,0,commercial,0
q0153,what is a service area business,https://example0153.com/page-12,6,65.8,71.6,1626,1,3,0,0.668,0.623,101,13,70.7,1,0.291,0,0,transactional,0
q0153,what is a service area business,https://example0153.com/page-13,9,62.3,60.9,652,1,3,1,0.773,0.523,97,5,56.8,1,0.299,0,0,commercial,1
q0153,what is a service area business,https://example0153.com/page-14,11,65.0,58.6,2136,0,5,1,0.547,0.555,105,6,67.1,1,0.246,0,0,informational,0
q0153,what is a service area business,https://example0153.com/page-15,16,74.4,65.5,1657,0,2,1,0.332,0.054,117,0,72.4,1,0.151,0,0,commercial,0
q0153,what is a service area business,https://example0153.com/page-16,14,63.0,61.9,1151,0,0,0,0.495,0.426,124,4,36.2,1,0.241,0,0,commercial,0
q0153,what is a service area business,https://example0153.com/page-17,11,59.1,52.2,1290,0,2,0,0.585,0.702,107,2,64.2,1,0.176,1,0,commercial,0
q0153,what is a service area business,https://example0153.com/page-18,15,76.8,71.0,1417,1,4,0,0.632,0.601,100,8,81.2,1,0.237,0,0,transactional,0
q0153,what is a service area business,https://example0153.com/page-19,14,58.5,70.2,1267,0,1,0,0.383,0.352,117,8,65.0,1,0.227,0,1,commercial,0
q0153,what is a service area business,https://example0153.com/page-20,1,55.2,68.2,1983,1,6,0,0.596,0.802,101,9,56.2,1,0.46,1,0,informational,1
q0153,what is a service area business,https://example0153.com/page-21,13,62.2,59.4,1512,0,5,0,0.661,0.68,108,16,69.3,1,0.205,0,0,commercial,0
q0153,what is a service area business,https://example0153.com/page-22,12,76.0,86.4,1943,0,5,0,0.528,0.784,97,9,58.4,1,0.394,0,0,transactional,0
q0153,what is a service area business,https://example0153.com/page-23,19,100.0,98.5,1498,0,1,0,0.272,0.221,119,5,69.9,1,0.299,1,0,commercial,0
q0153,what is a service area business,https://example0153.com/page-24,9,78.8,75.8,1248,1,4,0,0.598,0.749,108,4,67.6,1,0.389,0,0,informational,1
q0153,what is a service area business,https://example0153.com/page-25,4,84.1,87.1,922,1,1,0,0.639,0.615,88,11,89.5,1,0.44,0,0,informational,0
q0153,what is a service area business,https://example0153.com/page-26,8,53.8,47.9,2707,1,4,0,0.822,0.872,89,11,65.3,1,0.176,0,0,commercial,0
q0154,google business profile optimization,https://example0154.com/page-0,1,64.4,61.4,2330,1,4,0,0.803,0.781,299,9,64.6,1,0.304,0,0,informational,0
q0154,google business profile optimization,https://example0154.com/page-1,11,53.2,57.0,943,0,2,0,0.456,0.48,431,6,62.5,1,0.264,1,0,informational,0
q0154,google business profile optimization,https://example0154.com/page-2,10,42.9,56.0,2312,1,2,1,0.608,0.693,381,9,54.1,1,0.299,0,0,transactional,0
q0154,google business profile optimization,https://example0154.com/page-3,9,57.7,57.7,1210,1,1,0,0.379,0.19,431,3,62.7,1,0.272,0,0,informational,0
q0154,google business profile optimization,https://example0154.com/page-4,9,78.5,90.8,1237,1,1,0,0.569,0.577,416,7,53.1,1,0.347,0,0,commercial,0
q0154,google business profile optimization,https://example0154.com/page-5,13,22.3,23.1,1812,0,4,1,0.534,0.53,452,13,56.3,1,0.191,0,1,transactional,0
q0154,google business profile optimization,https://example0154.com/page-6,12,42.6,32.5,1498,0,1,1,0.269,0.235,458,6,49.7,1,0.362,1,0,informational,0
q0154,google business profile optimization,https://example0154.com/page-7,17,48.5,57.4,886,0,2,0,0.365,0.301,461,4,35.4,1,0.206,0,0,informational,0
q0154,google business profile optimization,https://example0154.com/page-8,13,57.0,56.9,738,1,3,0,0.331,0.344,411,12,64.1,1,0.314,0,0,commercial,0
q0154,google business profile optimization,https://example0154.com/page-9,9,79.3,90.7,2646,0,4,1,0.681,0.529,387,10,74.8,1,0.346,0,0,commercial,0
q0154,google business profile optimization,https://example0154.com/page-10,1,69.7,76.3,1977,1,3,0,0.99,0.877,323,11,69.3,1,0.253,0,0,informational,1
q0154,google business profile optimization,https://example0154.com/page-11,5,65.3,72.8,2859,0,2,0,0.756,0.797,358,14,49.1,1,0.309,0,1,transactional,0
q0155,espresso grind size guide,https://example0155.com/page-0,11,79.2,78.0,1914,1,2,0,0.751,0.889,117,8,58.1,1,0.465,0,0,informational,1
q0155,espresso grind size guide,https://example0155.com/page-1,12,60.9,47.1,1024,0,2,0,0.471,0.596,147,7,82.8,1,0.235,1,0,informational,0
q0155,espresso grind size guide,https://example0155.com/page-2,19,26.7,18.9,1338,0,0,0,0.387,0.126,148,7,66.1,1,0.065,0,0,informational,0
q0155,espresso grind size guide,https://example0155.com/page-3,7,78.6,83.6,1337,0,1,0,0.769,0.884,112,14,51.2,1,0.194,0,0,informational,1
q0155,espresso grind size guide,https://example0155.com/page-4,9,69.5,73.1,1260,0,3,0,0.509,0.647,138,8,65.4,1,0.197,0,0,informational,1
q0155,espresso grind size guide,https://example0155.com/page-5,17,43.8,62.9,1249,1,4,0,0.357,0.116,148,7,59.0,1,0.168,0,0,informational,0
q0155,espresso grind size guide,https://example0155.com/page-6,9,63.3,63.6,2065,0,2,1,0.608,0.483,131,13,67.2,1,0.252,0,0,informational,0
q0155,espresso grind size guide,https://example0155.com/page-7,3,63.0,49.3,2241,1,2,0,0.601,0.489,123,7,61.3,1,0.301,1,0,informational,1
q0155,espresso grind size guide,https://example0155.com/page-8,13,61.8,73.5,971,1,4,1,0.723,0.886,143,9,44.4,1,0.345,0,0,transactional,1
q0156,how to get cited in ai overviews,https://example0156.com/page-0,14,66.3,63.8,2070,1,3,1,0.601,0.642,352,6,55.2,1,0.28,1,0,informational,0
q0156,how to get cited in ai overviews,https://example0156.com/page-1,17,52.0,49.4,569,1,3,0,0.405,0.479,447,3,52.1,1,0.033,0,0,informational,0
q0156,how to get cited in ai overviews,https://example0156.com/page-2,12,69.5,70.0,1539,1,3,0,0.71,0.754,397,9,55.5,1,0.349,0,1,informational,0
q0156,how to get cited in ai overviews,https://example0156.com/page-3,12,62.5,66.5,470,1,0,0,0.472,0.24,442,4,62.0,1,0.393,0,0,commercial,0
q0156,how to get cited in ai overviews,https://example0156.com/page-4,18,67.0,73.3,1270,1,1,1,0.456,0.685,468,7,56.0,1,0.223,0,0,informational,0
q0156,how to get cited in ai overviews,https://example0156.com/page-5,15,59.9,65.6,1492,0,0,0,0.503,0.516,440,8,59.3,1,0.312,1,0,informational,0
q0156,how to get cited in ai overviews,https://example0156.com/page-6,22,45.9,43.3,1644,0,1,0,0.362,0.6,503,3,43.4,1,0.274,0,0,commercial,0
q0156,how to get cited in ai overviews,https://example0156.com/page-7,19,71.5,73.2,1340,0,1,0,0.67,0.547,490,6,76.5,1,0.294,0,0,informational,0
q0156,how to get cited in ai overviews,https://example0156.com/page-8,14,65.4,55.3,2527,0,5,0,0.569,0.494,424,7,64.8,0,0.346,0,0,informational,0
q0156,how to get cited in ai overviews,https://example0156.com/page-9,10,78.8,80.9,1836,0,2,0,0.835,0.805,371,14,58.2,1,0.437,0,0,informational,0
q0156,how to get cited in ai overviews,https://example0156.com/page-10,1,57.0,41.0,751,1,7,0,0.653,0.591,337,8,57.0,1,0.292,1,0,commercial,1
q0156,how to get cited in ai overviews,https://example0156.com/page-11,13,55.1,43.1,1834,1,2,0,0.365,0.419,452,7,54.8,1,0.315,1,0,commercial,0
q0156,how to get cited in ai overviews,https://example0156.com/page-12,5,88.1,89.7,1929,1,3,1,0.827,0.991,345,6,80.1,1,0.382,0,1,transactional,0
q0156,how to get cited in ai overviews,https://example0156.com/page-13,12,59.0,63.3,1381,1,2,1,0.527,0.733,447,3,77.8,1,0.351,0,0,informational,0
q0156,how to get cited in ai overviews,https://example0156.com/page-14,11,70.7,61.0,2430,0,5,0,0.758,0.688,363,12,57.3,1,0.196,0,0,transactional,0
q0156,how to get cited in ai overviews,https://example0156.com/page-15,19,37.4,41.8,2037,0,6,1,0.755,0.665,432,8,55.4,1,0.261,0,0,informational,0
q0156,how to get cited in ai overviews,https://example0156.com/page-16,17,51.0,49.7,853,0,2,0,0.468,0.584,477,9,37.8,1,0.353,0,1,informational,0
q0156,how to get cited in ai overviews,https://example0156.com/page-17,15,71.6,80.7,1623,0,3,0,0.542,0.384,453,6,40.0,1,0.276,0,0,commercial,0
q0156,how to get cited in ai overviews,https://example0156.com/page-18,9,68.8,80.5,2644,1,4,0,0.606,0.707,380,11,65.5,0,0.263,1,1,informational,0
q0156,how to get cited in ai overviews,https://example0156.com/page-19,7,64.0,46.2,1545,0,1,0,0.533,0.497,443,7,56.2,1,0.436,0,0,informational,0
q0157,topical authority explained,https://example0157.com/page-0,2,86.2,94.4,1099,1,2,0,0.831,0.893,402,8,56.6,0,0.311,0,0,informational,1
q0157,topical authority explained,https://example0157.com/page-1,9,52.1,61.2,1396,1,2,0,0.457,0.405,541,5,70.2,1,0.312,1,0,informational,0
q0157,topical authority explained,https://example0157.com/page-2,22,53.0,48.4,484,0,0,0,0.47,0.577,585,8,74.3,1,0.343,0,0,informational,0
q0157,topical authority explained,https://example0157.com/page-3,9,73.8,69.3,2139,0,6,1,0.698,0.773,464,11,68.8,1,0.383,0,0,commercial,1
q0157,topical authority explained,https://example0157.com/page-4,4,67.2,72.2,1853,1,4,0,0.409,0.538,477,12,54.9,1,0.39,0,0,informational,1
q0157,topical authority explained,https://example0157.com/page-5,9,63.2,76.6,2191,1,2,0,0.378,0.299,511,6,49.2,1,0.303,0,0,informational,0
q0157,topical authority explained,https://example0157.com/page-6,5,74.3,83.1,1017,0,6,0,0.57,0.537,484,9,70.1,1,0.386,0,0,informational,1
q0157,topical authority explained,https://example0157.com/page-7,16,47.4,40.3,1388,0,0,0,0.315,0.616,607,6,38.4,1,0.258,0,0,commercial,0
q0158,entity based seo,https://example0158.com/page-0,5,74.3,77.0,1317,0,4,1,0.757,0.691,276,7,55.7,1,0.328,0,0,informational,1
q0158,entity based seo,https://example0158.com/page-1,18,60.7,63.5,1105,0,2,0,0.41,0.13,393,4,49.5,1,0.415,0,0,commercial,0
q0158,entity based seo,https://example0158.com/page-2,14,51.5,54.1,1615,1,3,1,0.601,0.691,339,8,50.2,1,0.252,0,0,commercial,1
q0158,entity based seo,https://example0158.com/page-3,20,66.1,60.2,558,0,3,1,0.421,0.461,366,5,48.3,1,0.31,0,1,commercial,0
q0158,entity based seo,https://example0158.com/page-4,9,55.1,58.9,1739,1,2,0,0.476,0.698,360,10,56.6,1,0.288,0,0,informational,0
q0158,entity based seo,https://example0158.com/page-5,7,68.1,67.3,1051,0,4,0,0.635,0.438,303,13,48.0,1,0.253,0,0,transactional,0
q0158,entity based seo,https://example0158.com/page-6,23,60.7,72.9,272,0,2,0,0.36,0.208,387,10,52.4,1,0.252,0,0,commercial,0
q0158,entity based seo,https://example0158.com/page-7,10,52.1,59.2,1579,0,1,1,0.501,0.642,334,5,67.3,1,0.17,0,0,informational,0
q0158,entity based seo,https://example0158.com/page-8,14,34.7,38.8,1680,0,0,0,0.31,0.128,381,2,64.0,1,0.241,0,0,commercial,0
q0158,entity based seo,https://example0158.com/page-9,21,47.5,46.0,1866,1,0,0,0.361,0.353,379,5,50.8,1,0.295,0,1,commercial,0
q0159,schema markup for local business,https://example0159.com/page-0,5,59.4,51.5,1793,1,4,0,0.456,0.564,112,4,76.7,1,0.292,0,0,informational,0
q0159,schema markup for local business,https://example0159.com/page-1,9,51.3,50.8,1698,1,5,1,0.312,0.186,134,1,51.2,1,0.379,0,0,commercial,0
q0159,schema markup for local business,https://example0159.com/page-2,9,63.8,64.6,2666,1,1,1,0.876,0.969,101,10,70.6,1,0.348,0,0,informational,0
q0159,schema markup for local business,https://example0159.com/page-3,16,76.3,66.2,1646,1,2,0,0.739,1.0,113,9,44.3,1,0.269,0,0,informational,0
q0159,schema markup for local business,https://example0159.com/page-4,13,43.2,34.7,851,1,7,1,0.469,0.646,118,7,62.1,1,0.244,0,0,commercial,0
q0159,schema markup for local business,https://example0159.com/page-5,11,58.7,49.8,1406,1,3,0,0.274,0.385,134,9,39.1,1,0.323,0,0,commercial,0
q0159,schema markup for local business,https://example0159.com/page-6,5,64.0,52.3,1813,1,0,1,0.723,0.445,101,11,66.0,1,0.141,0,0,commercial,1
q0159,schema markup for local business,https://example0159.com/page-7,14,71.4,65.9,2533,1,4,0,0.534,0.662,126,5,61.2,1,0.36,0,0,informational,0
q0159,schema markup for local business,https://example0159.com/page-8,8,70.0,83.9,1982,0,4,0,0.494,0.563,106,7,73.6,1,0.331,0,0,commercial,0
q0159,schema markup for local business,https://example0159.com/page-9,13,74.9,76.0,2007,1,1,0,0.917,0.795,108,12,67.8,1,0.224,1,0,informational,0
q0159,schema markup for local business,https://example0159.com/page-10,2,63.4,58.1,1452,0,5,1,0.822,0.773,108,11,53.0,1,0.457,0,0,commercial,1
q0159,schema markup for local business,https://example0159.com/page-11,13,76.6,74.5,1773,0,1,1,0.421,0.408,125,6,61.7,1,0.381,0,0,commercial,0
q0159,schema markup for local business,https://example0159.com/page-12,6,57.0,44.5,1301,0,4,1,0.843,0.924,106,13,68.8,1,0.261,0,0,transactional,0
q0159,schema markup for local business,https://example0159.com/page-13,7,61.0,49.0,1839,1,6,1,0.678,0.461,111,11,53.0,1,0.225,1,0,transactional,0
q0160,how to descale an espresso machine,https://example0160.com/page-0,18,66.4,55.6,1886,0,3,0,0.806,1.0,123,7,64.9,1,0.234,1,1,commercial,0
q0160,how to descale an espresso machine,https://example0160.com/page-1,18,35.5,32.4,1398,0,3,0,0.526,0.216,145,8,59.6,1,0.226,0,0,informational,0
q0160,how to descale an espresso machine,https://example0160.com/page-2,16,58.0,60.6,150,1,3,0,0.613,0.744,125,10,35.3,1,0.081,0,0,informational,0
q0160,how to descale an espresso machine,https://example0160.com/page-3,6,62.1,60.4,1755,0,3,0,0.586,0.277,114,5,90.9,1,0.241,0,0,informational,0
q0160,how to descale an espresso machine,https://example0160.com/page-4,13,73.1,88.0,1398,1,10,0,0.748,0.734,125,11,48.5,1,0.242,0,0,informational,0
q0160,how to descale an espresso machine,https://example0160.com/page-5,9,59.6,65.5,1202,0,1,0,0.502,0.337,142,8,48.7,1,0.257,1,0,informational,0
q0160,how to descale an espresso machine,https://example0160.com/page-6,7,74.0,79.6,2262,1,5,0,0.384,0.148,118,5,43.7,1,0.321,1,0,commercial,0
q0160,how to descale an espresso machine,https://example0160.com/page-7,18,78.7,80.0,834,1,4,0,0.691,0.887,122,15,50.1,1,0.328,0,0,commercial,0
q0160,how to descale an espresso machine,https://example0160.com/page-8,9,55.8,52.2,2387,1,4,1,0.687,0.793,113,9,63.4,1,0.27,0,0,informational,0
q0160,how to descale an espresso machine,https://example0160.com/page-9,13,76.2,89.7,1831,0,1,0,0.487,0.494,136,4,71.4,1,0.365,0,0,commercial,0
q0160,how to descale an espresso machine,https://example0160.com/page-10,1,80.4,77.3,1869,1,3,0,0.809,0.825,113,7,56.6,1,0.477,1,0,informational,1
q0160,how to descale an espresso machine,https://example0160.com/page-11,7,55.8,56.3,2286,0,1,0,0.607,0.489,108,8,66.6,1,0.207,0,0,commercial,0
q0160,how to descale an espresso machine,https://example0160.com/page-12,17,56.5,55.8,156,1,0,0,0.319,0.246,153,9,59.4,1,0.208,0,0,informational,0
q0160,how to descale an espresso machine,https://example0160.com/page-13,13,73.2,62.1,1891,1,6,1,0.6,0.493,118,8,49.2,1,0.332,0,0,informational,0
q0160,how to descale an espresso machine,https://example0160.com/page-14,2,73.0,76.5,806,1,3,1,0.692,0.609,115,7,41.0,1,0.364,0,0,commercial,1
q0160,how to descale an espresso machine,https://example0160.com/page-15,12,57.2,64.9,1915,0,3,0,0.572,0.537,115,9,51.8,1,0.28,0,0,informational,0
q0160,how to descale an espresso machine,https://example0160.com/page-16,13,55.5,50.9,695,1,0,0,0.368,0.564,138,11,74.6,1,0.416,1,0,commercial,0
q0160,how to descale an espresso machine,https://example0160.com/page-17,7,70.7,68.3,1095,1,1,1,0.551,0.637,125,9,51.5,1,0.399,0,0,informational,0
q0160,how to descale an espresso machine,https://example0160.com/page-18,9,67.9,61.3,1404,0,3,1,0.573,0.616,117,9,54.0,1,0.43,0,0,commercial,0
q0161,best home espresso machine 2026,https://example0161.com/page-0,15,59.6,67.9,2484,1,7,1,0.483,0.475,77,5,46.6,0,0.297,0,0,commercial,0
q0161,best home espresso machine 2026,https://example0161.com/page-1,1,87.4,85.3,1673,1,4,1,0.753,0.707,55,6,48.9,1,0.491,0,1,transactional,1
q0161,best home espresso machine 2026,https://example0161.com/page-2,9,63.5,69.2,874,1,3,0,0.53,0.811,70,4,50.6,1,0.253,0,0,informational,0
q0161,best home espresso machine 2026,https://example0161.com/page-3,1,70.5,62.1,2120,0,5,1,0.735,0.725,61,6,80.6,1,0.409,0,0,informational,0
q0161,best home espresso machine 2026,https://example0161.com/page-4,18,58.3,70.4,1597,0,1,0,0.283,0.278,83,5,24.8,1,0.364,0,0,commercial,0
q0161,best home espresso machine 2026,https://example0161.com/page-5,8,78.0,82.7,2125,1,0,0,0.812,0.84,69,8,57.1,1,0.299,0,1,informational,0
q0161,best home espresso machine 2026,https://example0161.com/page-6,8,48.7,54.2,1995,0,6,1,0.597,0.665,80,9,71.7,1,0.309,0,0,informational,0
q0161,best home espresso machine 2026,https://example0161.com/page-7,5,60.4,55.0,1926,0,5,1,0.76,0.644,58,16,70.4,1,0.457,0,0,informational,0
q0161,best home espresso machine 2026,https://example0161.com/page-8,3,62.5,68.0,2937,1,5,1,0.55,0.693,63,7,64.5,1,0.203,0,0,commercial,0
q0161,best home espresso machine 2026,https://example0161.com/page-9,16,52.5,55.7,2347,1,1,1,0.692,0.679,82,4,71.1,1,0.249,0,1,informational,0
q0161,best home espresso machine 2026,https://example0161.com/page-10,11,79.7,85.5,1917,1,2,0,0.541,0.651,75,5,59.7,1,0.39,0,0,informational,0
q0161,best home espresso machine 2026,https://example0161.com/page-11,1,66.7,77.0,2144,0,3,1,0.959,0.824,61,12,60.5,1,0.349,0,1,informational,1
q0161,best home espresso machine 2026,https://example0161.com/page-12,10,70.2,66.2,2357,1,0,1,0.558,0.537,75,10,71.3,1,0.256,0,0,informational,0
q0161,best home espresso machine 2026,https://example0161.com/page-13,5,83.3,93.6,1796,0,3,0,0.671,0.894,69,9,87.4,1,0.284,0,0,informational,1
q0161,best home espresso machine 2026,https://example0161.com/page-14,9,56.2,62.2,937,0,3,0,0.459,0.757,74,7,35.4,1,0.216,0,0,informational,0
q0161,best home espresso machine 2026,https://example0161.com/page-15,11,77.3,67.7,1510,1,8,1,0.697,0.798,79,9,51.7,1,0.368,0,0,informational,1
q0161,best home espresso machine 2026,https://example0161.com/page-16,10,58.6,71.7,1162,1,1,0,0.236,0.068,89,5,53.9,1,0.247,0,0,informational,0
q0161,best home espresso machine 2026,https://example0161.com/page-17,18,39.8,35.4,1442,0,3,0,0.526,0.25,89,10,50.7,1,0.279,0,0,commercial,0
q0161,best home espresso machine 2026,https://example0161.com/page-18,2,72.6,74.2,1234,0,2,0,0.923,1.0,60,10,68.0,1,0.438,1,0,transactional,0
q0161,best home espresso machine 2026,https://example0161.com/page-19,7,50.4,52.3,920,0,7,0,0.34,0.637,80,3,60.4,1,0.183,0,0,informational,0
q0161,best home espresso machine 2026,https://example0161.com/page-20,6,60.8,53.1,2333,1,1,0,0.702,0.644,75,9,47.6,1,0.32,0,0,informational,1
q0161,best home espresso machine 2026,https://example0161.com/page-21,1,83.6,90.5,2024,1,5,0,0.95,0.922,59,15,74.7,1,0.393,0,0,informational,1
q0161,best home espresso machine 2026,https://example0161.com/page-22,14,64.3,60.8,1661,0,4,1,0.745,0.787,66,6,63.8,1,0.511,0,0,commercial,0
q0161,best home espresso machine 2026,https://example0161.com/page-23,11,67.4,57.1,1367,1,2,1,0.649,1.0,76,6,76.9,1,0.286,1,0,informational,0
q0161,best home espresso machine 2026,https://example0161.com/page-24,12,65.7,59.1,1546,0,1,0,0.633,0.661,76,9,74.9,1,0.346,0,0,informational,0
q0161,best home espresso machine 2026,https://example0161.com/page-25,16,50.6,36.1,1736,0,3,0,0.591,0.623,76,11,59.4,1,0.412,0,0,transactional,0
q0161,best home espresso machine 2026,https://example0161.com/page-26,25,61.7,51.0,505,0,2,0,0.384,0.328,83,6,66.1,1,0.138,0,0,informational,0
q0162,dual boiler vs heat exchanger,https://example0162.com/page-0,17,53.4,51.3,1507,0,2,0,0.501,0.367,293,7,74.8,1,0.2,1,0,informational,0
q0162,dual boiler vs heat exchanger,https://example0162.com/page-1,6,87.9,86.8,773,1,1,0,0.596,0.956,262,4,62.8,1,0.52,0,0,informational,0
q0162,dual boiler vs heat exchanger,https://example0162.com/page-2,12,53.2,61.0,1828,1,3,0,0.499,0.706,307,10,42.0,1,0.304,0,0,informational,0
q0162,dual boiler vs heat exchanger,https://example0162.com/page-3,11,60.1,60.1,2217,0,5,1,0.441,0.247,260,5,82.7,1,0.266,0,1,transactional,0
q0162,dual boiler vs heat exchanger,https://example0162.com/page-4,11,62.0,52.9,2822,0,3,0,0.55,0.526,267,5,53.6,1,0.236,1,0,commercial,1
q0162,dual boiler vs heat exchanger,https://example0162.com/page-5,7,68.9,69.5,1234,1,4,1,0.826,1.0,258,7,52.1,1,0.379,1,0,informational,1
q0162,dual boiler vs heat exchanger,https://example0162.com/page-6,1,58.6,56.6,2676,1,3,1,0.771,0.867,208,9,72.4,1,0.275,0,1,commercial,1
q0162,dual boiler vs heat exchanger,https://example0162.com/page-7,12,66.4,66.4,2378,1,6,0,0.757,0.48,258,13,73.8,1,0.33,0,0,transactional,0
q0162,dual boiler vs heat exchanger,https://example0162.com/page-8,14,52.2,51.5,2047,0,1,0,0.548,0.443,292,8,70.0,1,0.307,0,1,transactional,0
q0163,what is a verkehrswert,https://example0163.com/page-0,8,50.0,49.6,1339,1,5,1,0.481,0.372,18,3,72.2,1,0.327,0,0,commercial,0
q0163,what is a verkehrswert,https://example0163.com/page-1,5,90.7,70.8,2511,1,4,0,0.859,0.895,11,11,66.8,1,0.385,0,0,informational,0
q0163,what is a verkehrswert,https://example0163.com/page-2,7,59.5,51.1,1705,1,2,1,0.695,0.517,15,6,55.1,1,0.272,0,0,informational,1
q0163,what is a verkehrswert,https://example0163.com/page-3,16,39.6,35.6,1564,1,2,0,0.502,0.435,18,9,62.0,1,0.159,0,0,commercial,0
q0163,what is a verkehrswert,https://example0163.com/page-4,5,61.1,38.7,2455,1,4,0,0.989,0.899,12,9,52.2,1,0.229,0,0,informational,0
q0163,what is a verkehrswert,https://example0163.com/page-5,11,70.5,80.9,2700,1,6,0,0.629,0.658,13,9,43.9,1,0.441,0,0,commercial,1
q0163,what is a verkehrswert,https://example0163.com/page-6,10,62.2,63.2,1211,0,1,0,0.718,0.655,14,10,92.9,1,0.283,0,1,informational,0
q0163,what is a verkehrswert,https://example0163.com/page-7,10,70.8,71.7,1926,0,0,0,0.712,0.887,15,5,59.6,1,0.241,0,0,commercial,0
q0163,what is a verkehrswert,https://example0163.com/page-8,16,63.5,71.7,1697,0,2,0,0.524,0.514,17,10,68.7,1,0.235,0,0,informational,0
